country_name,admin1_name,latitude,longitude,aggregation,indicator,value
#country,#adm1+name,#geo+lat,#geo+lon,,#indicator+name,#indicator+num
Somalia,Middle Juba,1.75,41.75,none,crop-production.mai.noirr.USD,270258.0
Somalia,Middle Juba,1.75,42.25,none,crop-production.mai.noirr.USD,206423.0
Somalia,Middle Juba,1.25,42.75,none,crop-production.mai.noirr.USD,88035.0
Somalia,Middle Juba,0.75,42.75,none,crop-production.mai.noirr.USD,0.0
Somalia,Middle Juba,0.75,43.25,none,crop-production.mai.noirr.USD,53175.0
Somalia,Middle Juba,1.75,41.75,none,crop-production.mai.firr.USD,0.0
Somalia,Middle Juba,1.75,42.25,none,crop-production.mai.firr.USD,501219.0
Somalia,Middle Juba,1.25,42.75,none,crop-production.mai.firr.USD,572675.0
Somalia,Middle Juba,0.75,42.75,none,crop-production.mai.firr.USD,3079437.0
Somalia,Middle Juba,0.75,43.25,none,crop-production.mai.firr.USD,562213.0
Somalia,Middle Juba,1.75,41.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Middle Juba,1.75,42.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Middle Juba,1.25,42.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Middle Juba,0.75,42.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Middle Juba,0.75,43.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Middle Juba,1.75,41.75,none,crop-production.whe.firr.USD,0.0
Somalia,Middle Juba,1.75,42.25,none,crop-production.whe.firr.USD,0.0
Somalia,Middle Juba,1.25,42.75,none,crop-production.whe.firr.USD,0.0
Somalia,Middle Juba,0.75,42.75,none,crop-production.whe.firr.USD,0.0
Somalia,Middle Juba,0.75,43.25,none,crop-production.whe.firr.USD,0.0
Somalia,Middle Juba,1.75,41.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Middle Juba,1.75,42.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Middle Juba,1.25,42.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Middle Juba,0.75,42.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Middle Juba,0.75,43.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Middle Juba,1.75,41.75,none,crop-production.soy.firr.USD,0.0
Somalia,Middle Juba,1.75,42.25,none,crop-production.soy.firr.USD,0.0
Somalia,Middle Juba,1.25,42.75,none,crop-production.soy.firr.USD,0.0
Somalia,Middle Juba,0.75,42.75,none,crop-production.soy.firr.USD,0.0
Somalia,Middle Juba,0.75,43.25,none,crop-production.soy.firr.USD,0.0
Somalia,Middle Juba,1.75,41.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Middle Juba,1.75,42.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Middle Juba,1.25,42.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Middle Juba,0.75,42.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Middle Juba,0.75,43.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Middle Juba,1.75,41.75,none,crop-production.ric.firr.USD,0.0
Somalia,Middle Juba,1.75,42.25,none,crop-production.ric.firr.USD,0.0
Somalia,Middle Juba,1.25,42.75,none,crop-production.ric.firr.USD,0.0
Somalia,Middle Juba,0.75,42.75,none,crop-production.ric.firr.USD,1155501.0
Somalia,Middle Juba,0.75,43.25,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,1.25,41.25,none,crop-production.mai.noirr.USD,381927.0
Somalia,Lower Juba,1.25,41.75,none,crop-production.mai.noirr.USD,351951.0
Somalia,Lower Juba,1.25,42.25,none,crop-production.mai.noirr.USD,119798.0
Somalia,Lower Juba,0.75,41.25,none,crop-production.mai.noirr.USD,291682.0
Somalia,Lower Juba,0.75,41.75,none,crop-production.mai.noirr.USD,242760.0
Somalia,Lower Juba,0.75,42.25,none,crop-production.mai.noirr.USD,262852.0
Somalia,Lower Juba,0.25,41.25,none,crop-production.mai.noirr.USD,249739.0
Somalia,Lower Juba,0.25,41.75,none,crop-production.mai.noirr.USD,219002.0
Somalia,Lower Juba,0.25,42.25,none,crop-production.mai.noirr.USD,132333.0
Somalia,Lower Juba,0.25,42.75,none,crop-production.mai.noirr.USD,0.0
Somalia,Lower Juba,-0.25,41.25,none,crop-production.mai.noirr.USD,274766.0
Somalia,Lower Juba,-0.25,41.75,none,crop-production.mai.noirr.USD,131795.0
Somalia,Lower Juba,-0.25,42.25,none,crop-production.mai.noirr.USD,198594.0
Somalia,Lower Juba,-0.75,41.25,none,crop-production.mai.noirr.USD,151926.0
Somalia,Lower Juba,-0.75,41.75,none,crop-production.mai.noirr.USD,110512.0
Somalia,Lower Juba,-1.25,41.75,none,crop-production.mai.noirr.USD,105787.0
Somalia,Lower Juba,1.25,41.25,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,1.25,41.75,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,1.25,42.25,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,0.75,41.25,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,0.75,41.75,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,0.75,42.25,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,0.25,41.25,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,0.25,41.75,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,0.25,42.25,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,0.25,42.75,none,crop-production.mai.firr.USD,5080402.0
Somalia,Lower Juba,-0.25,41.25,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,-0.25,41.75,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,-0.25,42.25,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,-0.75,41.25,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,-0.75,41.75,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,-1.25,41.75,none,crop-production.mai.firr.USD,0.0
Somalia,Lower Juba,1.25,41.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,1.25,41.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,1.25,42.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,0.75,41.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,0.75,41.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,0.75,42.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,0.25,41.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,0.25,41.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,0.25,42.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,0.25,42.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,-0.25,41.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,-0.25,41.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,-0.25,42.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,-0.75,41.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,-0.75,41.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,-1.25,41.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Lower Juba,1.25,41.25,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,1.25,41.75,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,1.25,42.25,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,0.75,41.25,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,0.75,41.75,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,0.75,42.25,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,0.25,41.25,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,0.25,41.75,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,0.25,42.25,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,0.25,42.75,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,-0.25,41.25,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,-0.25,41.75,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,-0.25,42.25,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,-0.75,41.25,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,-0.75,41.75,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,-1.25,41.75,none,crop-production.whe.firr.USD,0.0
Somalia,Lower Juba,1.25,41.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,1.25,41.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,1.25,42.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,0.75,41.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,0.75,41.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,0.75,42.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,0.25,41.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,0.25,41.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,0.25,42.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,0.25,42.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,-0.25,41.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,-0.25,41.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,-0.25,42.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,-0.75,41.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,-0.75,41.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,-1.25,41.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Lower Juba,1.25,41.25,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,1.25,41.75,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,1.25,42.25,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,0.75,41.25,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,0.75,41.75,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,0.75,42.25,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,0.25,41.25,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,0.25,41.75,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,0.25,42.25,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,0.25,42.75,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,-0.25,41.25,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,-0.25,41.75,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,-0.25,42.25,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,-0.75,41.25,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,-0.75,41.75,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,-1.25,41.75,none,crop-production.soy.firr.USD,0.0
Somalia,Lower Juba,1.25,41.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,1.25,41.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,1.25,42.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,0.75,41.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,0.75,41.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,0.75,42.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,0.25,41.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,0.25,41.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,0.25,42.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,0.25,42.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,-0.25,41.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,-0.25,41.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,-0.25,42.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,-0.75,41.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,-0.75,41.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,-1.25,41.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Lower Juba,1.25,41.25,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,1.25,41.75,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,1.25,42.25,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,0.75,41.25,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,0.75,41.75,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,0.75,42.25,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,0.25,41.25,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,0.25,41.75,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,0.25,42.25,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,0.25,42.75,none,crop-production.ric.firr.USD,1725360.0
Somalia,Lower Juba,-0.25,41.25,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,-0.25,41.75,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,-0.25,42.25,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,-0.75,41.25,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,-0.75,41.75,none,crop-production.ric.firr.USD,0.0
Somalia,Lower Juba,-1.25,41.75,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,4.25,42.75,none,crop-production.mai.noirr.USD,0.0
Somalia,Gedo,3.75,41.75,none,crop-production.mai.noirr.USD,0.0
Somalia,Gedo,3.75,42.25,none,crop-production.mai.noirr.USD,0.0
Somalia,Gedo,3.75,42.75,none,crop-production.mai.noirr.USD,0.0
Somalia,Gedo,3.25,41.75,none,crop-production.mai.noirr.USD,77352.0
Somalia,Gedo,3.25,42.25,none,crop-production.mai.noirr.USD,0.0
Somalia,Gedo,3.25,42.75,none,crop-production.mai.noirr.USD,30320.0
Somalia,Gedo,2.75,41.25,none,crop-production.mai.noirr.USD,504408.0
Somalia,Gedo,2.75,41.75,none,crop-production.mai.noirr.USD,344633.0
Somalia,Gedo,2.75,42.25,none,crop-production.mai.noirr.USD,60616.0
Somalia,Gedo,2.25,41.25,none,crop-production.mai.noirr.USD,314763.0
Somalia,Gedo,2.25,41.75,none,crop-production.mai.noirr.USD,198262.0
Somalia,Gedo,2.25,42.25,none,crop-production.mai.noirr.USD,89865.0
Somalia,Gedo,1.75,41.25,none,crop-production.mai.noirr.USD,432694.0
Somalia,Gedo,4.25,42.75,none,crop-production.mai.firr.USD,0.0
Somalia,Gedo,3.75,41.75,none,crop-production.mai.firr.USD,0.0
Somalia,Gedo,3.75,42.25,none,crop-production.mai.firr.USD,0.0
Somalia,Gedo,3.75,42.75,none,crop-production.mai.firr.USD,0.0
Somalia,Gedo,3.25,41.75,none,crop-production.mai.firr.USD,0.0
Somalia,Gedo,3.25,42.25,none,crop-production.mai.firr.USD,0.0
Somalia,Gedo,3.25,42.75,none,crop-production.mai.firr.USD,63902.0
Somalia,Gedo,2.75,41.25,none,crop-production.mai.firr.USD,0.0
Somalia,Gedo,2.75,41.75,none,crop-production.mai.firr.USD,0.0
Somalia,Gedo,2.75,42.25,none,crop-production.mai.firr.USD,14503.0
Somalia,Gedo,2.25,41.25,none,crop-production.mai.firr.USD,0.0
Somalia,Gedo,2.25,41.75,none,crop-production.mai.firr.USD,0.0
Somalia,Gedo,2.25,42.25,none,crop-production.mai.firr.USD,0.0
Somalia,Gedo,1.75,41.25,none,crop-production.mai.firr.USD,0.0
Somalia,Gedo,4.25,42.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,3.75,41.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,3.75,42.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,3.75,42.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,3.25,41.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,3.25,42.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,3.25,42.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,2.75,41.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,2.75,41.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,2.75,42.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,2.25,41.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,2.25,41.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,2.25,42.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,1.75,41.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Gedo,4.25,42.75,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,3.75,41.75,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,3.75,42.25,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,3.75,42.75,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,3.25,41.75,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,3.25,42.25,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,3.25,42.75,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,2.75,41.25,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,2.75,41.75,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,2.75,42.25,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,2.25,41.25,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,2.25,41.75,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,2.25,42.25,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,1.75,41.25,none,crop-production.whe.firr.USD,0.0
Somalia,Gedo,4.25,42.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,3.75,41.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,3.75,42.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,3.75,42.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,3.25,41.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,3.25,42.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,3.25,42.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,2.75,41.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,2.75,41.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,2.75,42.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,2.25,41.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,2.25,41.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,2.25,42.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,1.75,41.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Gedo,4.25,42.75,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,3.75,41.75,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,3.75,42.25,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,3.75,42.75,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,3.25,41.75,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,3.25,42.25,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,3.25,42.75,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,2.75,41.25,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,2.75,41.75,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,2.75,42.25,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,2.25,41.25,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,2.25,41.75,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,2.25,42.25,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,1.75,41.25,none,crop-production.soy.firr.USD,0.0
Somalia,Gedo,4.25,42.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,3.75,41.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,3.75,42.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,3.75,42.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,3.25,41.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,3.25,42.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,3.25,42.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,2.75,41.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,2.75,41.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,2.75,42.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,2.25,41.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,2.25,41.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,2.25,42.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,1.75,41.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Gedo,4.25,42.75,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,3.75,41.75,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,3.75,42.25,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,3.75,42.75,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,3.25,41.75,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,3.25,42.25,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,3.25,42.75,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,2.75,41.25,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,2.75,41.75,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,2.75,42.25,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,2.25,41.25,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,2.25,41.75,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,2.25,42.25,none,crop-production.ric.firr.USD,0.0
Somalia,Gedo,1.75,41.25,none,crop-production.ric.firr.USD,0.0
Somalia,Woqooyi Galbeed,9.88,44.56,none,crop-production.mai.noirr.USD,0.0
Somalia,Woqooyi Galbeed,9.88,44.56,none,crop-production.mai.firr.USD,0.0
Somalia,Woqooyi Galbeed,9.88,44.56,none,crop-production.whe.noirr.USD,0.0
Somalia,Woqooyi Galbeed,9.88,44.56,none,crop-production.whe.firr.USD,0.0
Somalia,Woqooyi Galbeed,9.88,44.56,none,crop-production.soy.noirr.USD,0.0
Somalia,Woqooyi Galbeed,9.88,44.56,none,crop-production.soy.firr.USD,0.0
Somalia,Woqooyi Galbeed,9.88,44.56,none,crop-production.ric.noirr.USD,0.0
Somalia,Woqooyi Galbeed,9.88,44.56,none,crop-production.ric.firr.USD,0.0
Somalia,Togdheer,9.11,45.73,none,crop-production.mai.noirr.USD,0.0
Somalia,Togdheer,9.11,45.73,none,crop-production.mai.firr.USD,0.0
Somalia,Togdheer,9.11,45.73,none,crop-production.whe.noirr.USD,0.0
Somalia,Togdheer,9.11,45.73,none,crop-production.whe.firr.USD,0.0
Somalia,Togdheer,9.11,45.73,none,crop-production.soy.noirr.USD,0.0
Somalia,Togdheer,9.11,45.73,none,crop-production.soy.firr.USD,0.0
Somalia,Togdheer,9.11,45.73,none,crop-production.ric.noirr.USD,0.0
Somalia,Togdheer,9.11,45.73,none,crop-production.ric.firr.USD,0.0
Somalia,Sool,8.96,47.56,none,crop-production.mai.noirr.USD,0.0
Somalia,Sool,8.96,47.56,none,crop-production.mai.firr.USD,0.0
Somalia,Sool,8.96,47.56,none,crop-production.whe.noirr.USD,0.0
Somalia,Sool,8.96,47.56,none,crop-production.whe.firr.USD,0.0
Somalia,Sool,8.96,47.56,none,crop-production.soy.noirr.USD,0.0
Somalia,Sool,8.96,47.56,none,crop-production.soy.firr.USD,0.0
Somalia,Sool,8.96,47.56,none,crop-production.ric.noirr.USD,0.0
Somalia,Sool,8.96,47.56,none,crop-production.ric.firr.USD,0.0
Somalia,Sanaag,10.3,47.68,none,crop-production.mai.noirr.USD,0.0
Somalia,Sanaag,10.3,47.68,none,crop-production.mai.firr.USD,0.0
